#ID,HPバー本数,属性倍率,,,,,,,,,バッドステータス耐性割合,,,,,,,,,,,初期覚醒設定,1ターンの行動回数,パッシブスキル,通常攻撃,,,,,,,,スキル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,死亡時発動スキル,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スキル1,,,,,,,,スキル2,,,,,,,,スキル3,,,,,,,,スキル4,,,,,,,,スキル5,,,,,,,,スキル6,,,,,,,,スキル7,,,,,,,,スキル8,,,,,,,,スキル9,,,,,,,,スキル10,,,,,,,,スキル11,,,,,,,,スキル12,,,,,,,,スキル13,,,,,,,,スキル14,,,,,,,,スキル1,,,,,,,,スキル2,,,,,,,,スキル3,,,,,,,,スキル4,,,,,,,,スキル5,,,,,,,,スキル,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,火,氷,風,光,闇,土,雷,水,無,スタン,サインレス,チャーム,毒,炎上,凍結,裂風,アンダーマイン,弱点付与,感電,トラップ,,,スキルID,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,スキルID,AI条件ID,優先度,ターゲットタイプ,消費行動回数,最大発動回数,発動率,発動失敗時カウント増加フラグ,

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020811,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44196001,40194001,1,RANDOM,2,1000,100,,44196002,40194002,2,RANDOM,1,1000,100,,44196003,40194003,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020812,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,3,,,,,,,,,,44196004,40194004,4,RANDOM,1,1000,100,,44196005,40194005,5,RANDOM,1,1000,100,,44196006,40194005,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020821,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44196101,40194101,1,RANDOM,2,1000,100,,44196102,40194102,2,RANDOM,1,1000,100,,44196103,40194103,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020822,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,3,,,,,,,,,,44196104,40194104,4,RANDOM,1,1000,100,,44196105,40194105,5,RANDOM,1,1000,100,,44196106,40194105,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020831,4,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44196201,40194201,1,RANDOM,2,1000,100,,44196202,40194202,2,RANDOM,1,1000,100,,44196203,40194203,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020832,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,3,,,,,,,,,,44196204,40194204,4,RANDOM,1,1000,100,,44196205,40194205,5,RANDOM,1,1000,100,,44196206,40194205,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020911,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44197001,40195001,1,RANDOM,2,1000,100,,44197002,40195002,2,RANDOM,1,1000,100,,44197003,40195002,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020912,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,3,,,,,,,,,,44197004,40195003,4,RANDOM,1,1000,100,,44197005,40195003,5,RANDOM,1,1000,100,,44197005,40195003,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020913,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44197006,40195004,7,ENEMY1,1,1000,100,,44197007,40195005,8,ENEMY2,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020921,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44197101,40195101,1,RANDOM,2,1000,100,,44197102,40195102,2,RANDOM,1,1000,100,,44197103,40195102,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020922,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,3,,,,,,,,,,44197104,40195103,4,RANDOM,1,1000,100,,44197105,40195103,5,RANDOM,1,1000,100,,44197105,40195103,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020923,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44197106,40195104,7,ENEMY1,1,1000,100,,44197107,40195105,8,ENEMY2,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020931,4,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44197201,40195201,1,RANDOM,2,1000,100,,44197202,40195202,2,RANDOM,1,1000,100,,44197203,40195002,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020932,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,3,,,,,,,,,,44197204,40195203,4,RANDOM,1,1000,100,,44197205,40195203,5,RANDOM,1,1000,100,,44197205,40195203,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40020933,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44197206,40195204,7,ENEMY1,1,1000,100,,44197207,40195205,8,ENEMY2,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021011,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44198001,40196001,1,RANDOM,1,1000,100,,44198002,40196002,2,RANDOM,1,1000,100,,44198003,40196003,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021012,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44198004,40196004,4,MERCENARY,1,1000,100,,44198005,40196005,5,THIEF,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021013,1,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44198006,40196006,6,MILLIONAIRE,1,1000,100,,44198007,40196007,7,SINGER,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021021,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44198101,40196101,1,RANDOM,1,1000,100,,44198102,40196102,2,RANDOM,1,1000,100,,44198103,40196103,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021022,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44198104,40196104,4,MERCENARY,1,1000,100,,44198105,40196105,5,THIEF,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021023,2,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44198106,40196106,6,MILLIONAIRE,1,1000,100,,44198107,40196107,7,SINGER,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021031,4,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,2,,,,,,,,,,44198201,40196201,1,RANDOM,1,1000,100,,44198202,40196202,2,RANDOM,1,1000,100,,44198203,40196203,3,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021032,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44198204,40196204,4,MERCENARY,1,1000,100,,44198205,40196205,5,THIEF,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021033,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,1,,,,,,,,,,44198206,40196206,6,MILLIONAIRE,1,1000,100,,44198207,40196207,7,SINGER,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021131,4,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,19,,,,,,,,,,44199001,40197001,1,RANDOM,10,1000,100,,44199001,40197002,1,RANDOM,10,1000,100,,44199002,40197001,2,RANDOM,5,1000,100,,44199002,40197002,2,RANDOM,5,1000,100,,44199003,40197003,3,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,44199004,40197003,4,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,44199005,40197003,5,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,44199006,40197004,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021132,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,4,,,,,,,,,,44199012,40197010,12,ENEMY2,1,1000,100,,44199013,40197006,13,RANDOM,1,1,100,,44199014,40197011,14,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,44199015,40197012,15,ENEMY3,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021133,3,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,4,,,,,,,,,,44199007,40197005,7,ENEMY3,1,1000,100,,44199008,40197006,8,RANDOM,1,1,100,,44199009,40197007,9,HIGH_ATK_USER,1,1000,100,,44199010,40197008,10,HIGH_INT_USER,1,1000,100,,44199011,40197009,11,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021141,4,50,50,50,50,100,50,50,50,50,,,,,,,,,,,,,19,,,,,,,,,,44199101,40197101,1,RANDOM,10,1000,100,,44199101,40197102,1,RANDOM,10,1000,100,,44199102,40197101,2,RANDOM,5,1000,100,,44199102,40197102,2,RANDOM,5,1000,100,,44199103,40197103,3,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,44199104,40197103,4,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,44199105,40197103,5,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,44199106,40197104,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021142,3,50,50,50,50,100,50,50,50,50,,,,,,,,,,,,,4,,,,,,,,,,44199107,40197105,7,ENEMY2,1,1000,100,,44199108,40197106,8,RANDOM,1,1,100,,44199109,40197107,9,HIGH_ATK_USER,1,1000,100,,44199110,40197108,10,HIGH_INT_USER,1,1000,100,,44199111,40197109,11,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021143,3,50,50,50,50,100,50,50,50,50,,,,,,,,,,,,,4,,,,,,,,,,44199112,40197110,12,ENEMY3,1,1000,100,,44199113,40197106,13,RANDOM,1,1,100,,44199114,40197111,14,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,44199115,40197112,15,ENEMY2,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021151,5,30,30,30,30,100,30,30,30,30,,,,,,,,,,,,,19,,,,,,,,,,44199201,40197201,1,RANDOM,10,1000,100,,44199201,40197202,1,RANDOM,10,1000,100,,44199202,40197201,2,RANDOM,5,1000,100,,44199202,40197202,2,RANDOM,5,1000,100,,44199203,40197203,3,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,44199204,40197203,4,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,44199205,40197203,5,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,44199206,40197204,6,RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#40021152,3,30,30,30,30,100,30,30,30,30,,,,,,,,,,,,,4,,,,,,,,,,44199207,40197205,7,ENEMY2,1,1000,100,,44199208,40197206,8,RANDOM,1,1,100,,44199209,40197207,9,HIGH_ATK_USER,1,1000,100,,44199210,40197208,10,HIGH_INT_USER,1,1000,100,,44199211,40197209,11,WEAKNESS_USER_NOT_FOR_RANDOM,1,1000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
