#ID,２Ｄ演出,３Ｄ演出,,,,,共通演出,機能1,,,,,,,,,,,,,,,,,,,,,,,,
#,２D演出スクリプト,３D演出カットインスクリプト,３D演出プレイリスト,着弾エフェクト,着弾位置,チャージ演出プレイリスト,ムービー名,タイプ,ターゲット,自身除く,火,氷,風,光,闇,土,雷,水,無,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,パラメータ6,パラメータ7,パラメータ8,パラメータ9,パラメータ10,チェイン倍率,ヘイト上限,
61001866,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_WIND,DEF,0,0,,1,10000,
61001867,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,FIRE_WIND,DEF,0,0,,1,10000,
61001875,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001876,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001877,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001885,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,FIRE_DARK,DEF,0,0,,1,10000,
61001886,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_DARK,DEF,0,0,,1,10000,
61001887,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,FIRE_DARK,DEF,0,0,,1,10000,
61001895,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,ICE_WIND,DEF,0,0,,1,10000,
61001896,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,ICE_WIND,DEF,0,0,,1,10000,
61001897,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,ICE_WIND,DEF,0,0,,1,10000,
61001905,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,ICE_LIGHT,DEF,0,0,,1,10000,
61001906,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,ICE_LIGHT,DEF,0,0,,1,10000,
61001907,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,ICE_LIGHT,DEF,0,0,,1,10000,
61001915,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,ICE_DARK,DEF,0,0,,1,10000,
61001916,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,ICE_DARK,DEF,0,0,,1,10000,
61001917,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,ICE_DARK,DEF,0,0,,1,10000,
61001925,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,WIND_LIGHT,DEF,0,0,,1,10000,
61001926,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,WIND_LIGHT,DEF,0,0,,1,10000,
61001927,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,WIND_LIGHT,DEF,0,0,,1,10000,
61001935,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,WIND_DARK,DEF,0,0,,1,10000,
61001936,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,WIND_DARK,DEF,0,0,,1,10000,
61001937,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,WIND_DARK,DEF,0,0,,1,10000,
61001945,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,LIGHT_DARK,DEF,0,0,,1,10000,
61001946,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,LIGHT_DARK,DEF,0,0,,1,10000,
61001947,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,LIGHT_DARK,DEF,0,0,,1,10000,
61001955,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,FIRE_ICE,MDEF,0,0,,1,10000,
61001956,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_ICE,MDEF,0,0,,1,10000,
61001957,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,FIRE_ICE,MDEF,0,0,,1,10000,
61001965,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,FIRE_WIND,MDEF,0,0,,1,10000,
61001966,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_WIND,MDEF,0,0,,1,10000,
61001967,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,FIRE_WIND,MDEF,0,0,,1,10000,
61001975,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001976,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001977,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001985,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,FIRE_DARK,MDEF,0,0,,1,10000,
61001986,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,FIRE_DARK,MDEF,0,0,,1,10000,
61001987,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,FIRE_DARK,MDEF,0,0,,1,10000,
61001995,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,ICE_WIND,MDEF,0,0,,1,10000,
61001996,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,ICE_WIND,MDEF,0,0,,1,10000,
61001997,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,ICE_WIND,MDEF,0,0,,1,10000,
61002005,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,ICE_LIGHT,MDEF,0,0,,1,10000,
61002006,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,ICE_LIGHT,MDEF,0,0,,1,10000,
61002007,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,ICE_LIGHT,MDEF,0,0,,1,10000,
61002015,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,ICE_DARK,MDEF,0,0,,1,10000,
61002016,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,ICE_DARK,MDEF,0,0,,1,10000,
61002017,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,ICE_DARK,MDEF,0,0,,1,10000,
61002025,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,WIND_LIGHT,MDEF,0,0,,1,10000,
61002026,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,WIND_LIGHT,MDEF,0,0,,1,10000,
61002027,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,WIND_LIGHT,MDEF,0,0,,1,10000,
61002035,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,WIND_DARK,MDEF,0,0,,1,10000,
61002036,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,WIND_DARK,MDEF,0,0,,1,10000,
61002037,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,WIND_DARK,MDEF,0,0,,1,10000,
61002045,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,170,,LIGHT_DARK,MDEF,0,0,,1,10000,
61002046,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,220,,LIGHT_DARK,MDEF,0,0,,1,10000,
61002047,,,,,,,,GUARD_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,270,,LIGHT_DARK,MDEF,0,0,,1,10000,
61002055,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,115,,FIRE_ICE,0,0,,,1,10000,
61002056,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,150,,FIRE_ICE,0,0,,,1,10000,
61002057,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,185,,FIRE_ICE,0,0,,,1,10000,
61002065,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,115,,FIRE_WIND,0,0,,,1,10000,
61002066,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,150,,FIRE_WIND,0,0,,,1,10000,
61002067,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,185,,FIRE_WIND,0,0,,,1,10000,
61002075,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,115,,FIRE_LIGHT,0,0,,,1,10000,
61002076,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,150,,FIRE_LIGHT,0,0,,,1,10000,
61002077,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,185,,FIRE_LIGHT,0,0,,,1,10000,
61002085,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,115,,FIRE_DARK,0,0,,,1,10000,
61002086,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,150,,FIRE_DARK,0,0,,,1,10000,
61002087,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,185,,FIRE_DARK,0,0,,,1,10000,
61002095,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,115,,ICE_WIND,0,0,,,1,10000,
61002096,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,150,,ICE_WIND,0,0,,,1,10000,
61002097,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,185,,ICE_WIND,0,0,,,1,10000,
61002105,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,115,,ICE_LIGHT,0,0,,,1,10000,
61002106,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,150,,ICE_LIGHT,0,0,,,1,10000,
61002107,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,185,,ICE_LIGHT,0,0,,,1,10000,
61002115,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,115,,ICE_DARK,0,0,,,1,10000,
61002116,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,150,,ICE_DARK,0,0,,,1,10000,
61002117,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,185,,ICE_DARK,0,0,,,1,10000,
61002125,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,115,,WIND_LIGHT,0,0,,,1,10000,
61002126,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,150,,WIND_LIGHT,0,0,,,1,10000,
61002127,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,185,,WIND_LIGHT,0,0,,,1,10000,
61002135,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,115,,WIND_DARK,0,0,,,1,10000,
61002136,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,150,,WIND_DARK,0,0,,,1,10000,
61002137,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,185,,WIND_DARK,0,0,,,1,10000,
61002145,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,115,,LIGHT_DARK,0,0,,,1,10000,
61002146,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,150,,LIGHT_DARK,0,0,,,1,10000,
61002147,,,,,,,,HEAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,185,,LIGHT_DARK,0,0,,,1,10000,
61002155,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,FIRE_ICE,PHYSICS,0,0,,,,1,10000,
61002156,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,FIRE_ICE,PHYSICS,0,0,,,,1,10000,
61002157,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,FIRE_ICE,PHYSICS,0,0,,,,1,10000,
61002165,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,FIRE_WIND,PHYSICS,0,0,,,,1,10000,
61002166,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,FIRE_WIND,PHYSICS,0,0,,,,1,10000,
61002167,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,FIRE_WIND,PHYSICS,0,0,,,,1,10000,
61002175,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,FIRE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002176,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,FIRE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002177,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,FIRE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002185,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,FIRE_DARK,PHYSICS,0,0,,,,1,10000,
61002186,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,FIRE_DARK,PHYSICS,0,0,,,,1,10000,
61002187,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,FIRE_DARK,PHYSICS,0,0,,,,1,10000,
61002195,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,ICE_WIND,PHYSICS,0,0,,,,1,10000,
61002196,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,ICE_WIND,PHYSICS,0,0,,,,1,10000,
61002197,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,ICE_WIND,PHYSICS,0,0,,,,1,10000,
61002205,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,ICE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002206,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,ICE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002207,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,ICE_LIGHT,PHYSICS,0,0,,,,1,10000,
61002215,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,ICE_DARK,PHYSICS,0,0,,,,1,10000,
61002216,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,ICE_DARK,PHYSICS,0,0,,,,1,10000,
61002217,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,ICE_DARK,PHYSICS,0,0,,,,1,10000,
61002225,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,WIND_LIGHT,PHYSICS,0,0,,,,1,10000,
61002226,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,WIND_LIGHT,PHYSICS,0,0,,,,1,10000,
61002227,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,WIND_LIGHT,PHYSICS,0,0,,,,1,10000,
61002235,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,WIND_DARK,PHYSICS,0,0,,,,1,10000,
61002236,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,WIND_DARK,PHYSICS,0,0,,,,1,10000,
61002237,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,WIND_DARK,PHYSICS,0,0,,,,1,10000,
61002245,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,LIGHT_DARK,PHYSICS,0,0,,,,1,10000,
61002246,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,LIGHT_DARK,PHYSICS,0,0,,,,1,10000,
61002247,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,LIGHT_DARK,PHYSICS,0,0,,,,1,10000,
61002255,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,FIRE_ICE,MAGIC,0,0,,,,1,10000,
61002256,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,FIRE_ICE,MAGIC,0,0,,,,1,10000,
61002257,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,FIRE_ICE,MAGIC,0,0,,,,1,10000,
61002265,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,FIRE_WIND,MAGIC,0,0,,,,1,10000,
61002266,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,FIRE_WIND,MAGIC,0,0,,,,1,10000,
61002267,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,FIRE_WIND,MAGIC,0,0,,,,1,10000,
61002275,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,FIRE_LIGHT,MAGIC,0,0,,,,1,10000,
61002276,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,FIRE_LIGHT,MAGIC,0,0,,,,1,10000,
61002277,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,FIRE_LIGHT,MAGIC,0,0,,,,1,10000,
61002285,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,FIRE_DARK,MAGIC,0,0,,,,1,10000,
61002286,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,FIRE_DARK,MAGIC,0,0,,,,1,10000,
61002287,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,FIRE_DARK,MAGIC,0,0,,,,1,10000,
61002295,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,ICE_WIND,MAGIC,0,0,,,,1,10000,
61002296,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,ICE_WIND,MAGIC,0,0,,,,1,10000,
61002297,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,ICE_WIND,MAGIC,0,0,,,,1,10000,
61002305,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,ICE_LIGHT,MAGIC,0,0,,,,1,10000,
61002306,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,ICE_LIGHT,MAGIC,0,0,,,,1,10000,
61002307,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,ICE_LIGHT,MAGIC,0,0,,,,1,10000,
61002315,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,ICE_DARK,MAGIC,0,0,,,,1,10000,
61002316,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,ICE_DARK,MAGIC,0,0,,,,1,10000,
61002317,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,ICE_DARK,MAGIC,0,0,,,,1,10000,
61002325,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,WIND_LIGHT,MAGIC,0,0,,,,1,10000,
61002326,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,WIND_LIGHT,MAGIC,0,0,,,,1,10000,
61002327,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,WIND_LIGHT,MAGIC,0,0,,,,1,10000,
61002335,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,WIND_DARK,MAGIC,0,0,,,,1,10000,
61002336,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,WIND_DARK,MAGIC,0,0,,,,1,10000,
61002337,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,WIND_DARK,MAGIC,0,0,,,,1,10000,
61002345,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,115,,LIGHT_DARK,MAGIC,0,0,,,,1,10000,
61002346,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,150,,LIGHT_DARK,MAGIC,0,0,,,,1,10000,
61002347,,,,,,,,CRITICAL_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,185,,LIGHT_DARK,MAGIC,0,0,,,,1,10000,
61007905,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,,,NULL,PHYSICS,0,0,,1,10000,
61007906,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,60,,,,NULL,PHYSICS,0,0,,1,10000,
61007907,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,75,,,,NULL,PHYSICS,0,0,,1,10000,
61007915,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,45,,,,NULL,MAGIC,0,0,,1,10000,
61007916,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,60,,,,NULL,MAGIC,0,0,,1,10000,
61007917,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,75,,,,NULL,MAGIC,0,0,,1,10000,
61007925,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,30,,,,NULL,ALL,0,0,,1,10000,
61007926,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,NULL,ALL,0,0,,1,10000,
61007927,,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,NULL,ALL,0,0,,1,10000,
61007935,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,NULL,ATK,0,0,,1,10000,
61007936,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,90,,NULL,ATK,0,0,,1,10000,
61007937,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,110,,NULL,ATK,0,0,,1,10000,
61007945,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,NULL,INT,0,0,,1,10000,
61007946,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,90,,NULL,INT,0,0,,1,10000,
61007947,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,110,,NULL,INT,0,0,,1,10000,
61007955,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,60,,NULL,ATK,0,0,,1,10000,
61007955,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,60,,NULL,INT,0,0,,1,10000,
61007956,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,NULL,ATK,0,0,,1,10000,
61007956,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,80,,NULL,INT,0,0,,1,10000,
61007957,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,100,,NULL,ATK,0,0,,1,10000,
61007957,,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,100,,NULL,INT,0,0,,1,10000,
61007965,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,NULL,DEF,0,0,,1,10000,
61007966,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,90,,NULL,DEF,0,0,,1,10000,
61007967,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,110,,NULL,DEF,0,0,,1,10000,
61007975,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,NULL,MDEF,0,0,,1,10000,
61007976,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,90,,NULL,MDEF,0,0,,1,10000,
61007977,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,110,,NULL,MDEF,0,0,,1,10000,
61007985,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,60,,NULL,DEF,0,0,,1,10000,
61007985,,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,60,,NULL,MDEF,0,0,,1,10000,
