#ID,２Ｄ演出,３Ｄ演出,,,,,機能1,,,,,,,,,,,,,,,,,,,,,,,,
#,２D演出スクリプト,３D演出カットインスクリプト,３D演出プレイリスト,着弾エフェクト,着弾位置,チャージ演出プレイリスト,タイプ,ターゲット,自身除く,火,氷,風,光,闇,土,雷,水,無,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,パラメータ6,パラメータ7,パラメータ8,パラメータ9,パラメータ10,デッキコンボ倍率使用,ヘイト上限,
61001073,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,FIRE_LIGHT,PHYSICS,0,0,,1,10000,
61001081,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,FIRE_DARK,PHYSICS,0,0,,1,10000,
61001082,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,FIRE_DARK,PHYSICS,0,0,,1,10000,
61001083,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,FIRE_DARK,PHYSICS,0,0,,1,10000,
61001091,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,ICE_WIND,PHYSICS,0,0,,1,10000,
61001092,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,ICE_WIND,PHYSICS,0,0,,1,10000,
61001093,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,ICE_WIND,PHYSICS,0,0,,1,10000,
61001101,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,ICE_LIGHT,PHYSICS,0,0,,1,10000,
61001102,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,ICE_LIGHT,PHYSICS,0,0,,1,10000,
61001103,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,ICE_LIGHT,PHYSICS,0,0,,1,10000,
61001111,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,ICE_DARK,PHYSICS,0,0,,1,10000,
61001112,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,ICE_DARK,PHYSICS,0,0,,1,10000,
61001113,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,ICE_DARK,PHYSICS,0,0,,1,10000,
61001121,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,WIND_LIGHT,PHYSICS,0,0,,1,10000,
61001122,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,WIND_LIGHT,PHYSICS,0,0,,1,10000,
61001123,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,WIND_LIGHT,PHYSICS,0,0,,1,10000,
61001131,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,WIND_DARK,PHYSICS,0,0,,1,10000,
61001132,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,WIND_DARK,PHYSICS,0,0,,1,10000,
61001133,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,WIND_DARK,PHYSICS,0,0,,1,10000,
61001141,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,LIGHT_DARK,PHYSICS,0,0,,1,10000,
61001142,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,LIGHT_DARK,PHYSICS,0,0,,1,10000,
61001143,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,LIGHT_DARK,PHYSICS,0,0,,1,10000,
61001151,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,FIRE_ICE,MAGIC,0,0,,1,10000,
61001152,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,FIRE_ICE,MAGIC,0,0,,1,10000,
61001153,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,FIRE_ICE,MAGIC,0,0,,1,10000,
61001161,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,FIRE_WIND,MAGIC,0,0,,1,10000,
61001162,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,FIRE_WIND,MAGIC,0,0,,1,10000,
61001163,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,FIRE_WIND,MAGIC,0,0,,1,10000,
61001171,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,FIRE_LIGHT,MAGIC,0,0,,1,10000,
61001172,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,FIRE_LIGHT,MAGIC,0,0,,1,10000,
61001173,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,FIRE_LIGHT,MAGIC,0,0,,1,10000,
61001181,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,FIRE_DARK,MAGIC,0,0,,1,10000,
61001182,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,FIRE_DARK,MAGIC,0,0,,1,10000,
61001183,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,FIRE_DARK,MAGIC,0,0,,1,10000,
61001191,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,ICE_WIND,MAGIC,0,0,,1,10000,
61001192,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,ICE_WIND,MAGIC,0,0,,1,10000,
61001193,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,ICE_WIND,MAGIC,0,0,,1,10000,
61001201,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,ICE_LIGHT,MAGIC,0,0,,1,10000,
61001202,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,ICE_LIGHT,MAGIC,0,0,,1,10000,
61001203,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,ICE_LIGHT,MAGIC,0,0,,1,10000,
61001211,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,ICE_DARK,MAGIC,0,0,,1,10000,
61001212,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,ICE_DARK,MAGIC,0,0,,1,10000,
61001213,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,ICE_DARK,MAGIC,0,0,,1,10000,
61001221,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,WIND_LIGHT,MAGIC,0,0,,1,10000,
61001222,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,WIND_LIGHT,MAGIC,0,0,,1,10000,
61001223,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,WIND_LIGHT,MAGIC,0,0,,1,10000,
61001231,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,WIND_DARK,MAGIC,0,0,,1,10000,
61001232,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,WIND_DARK,MAGIC,0,0,,1,10000,
61001233,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,WIND_DARK,MAGIC,0,0,,1,10000,
61001241,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,40,,,,LIGHT_DARK,MAGIC,0,0,,1,10000,
61001242,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,50,,,,LIGHT_DARK,MAGIC,0,0,,1,10000,
61001243,,,,,,,DAMAGE_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,90,,,,LIGHT_DARK,MAGIC,0,0,,1,10000,
61001251,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,ATK,0,0,,1,10000,
61001252,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,ATK,0,0,,1,10000,
61001253,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,ATK,0,0,,1,10000,
61001261,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,ATK,0,0,,1,10000,
61001262,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,ATK,0,0,,1,10000,
61001263,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,ATK,0,0,,1,10000,
61001271,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,ATK,0,0,,1,10000,
61001272,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,ATK,0,0,,1,10000,
61001273,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,ATK,0,0,,1,10000,
61001281,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,ATK,0,0,,1,10000,
61001282,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,ATK,0,0,,1,10000,
61001283,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,ATK,0,0,,1,10000,
61001291,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,ATK,0,0,,1,10000,
61001292,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,ATK,0,0,,1,10000,
61001293,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,ATK,0,0,,1,10000,
61001301,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,ATK,0,0,,1,10000,
61001302,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,ATK,0,0,,1,10000,
61001303,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,ATK,0,0,,1,10000,
61001311,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,ATK,0,0,,1,10000,
61001312,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,ATK,0,0,,1,10000,
61001313,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,ATK,0,0,,1,10000,
61001321,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,ATK,0,0,,1,10000,
61001322,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,ATK,0,0,,1,10000,
61001323,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,ATK,0,0,,1,10000,
61001331,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,ATK,0,0,,1,10000,
61001332,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,ATK,0,0,,1,10000,
61001333,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,ATK,0,0,,1,10000,
61001341,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,ATK,0,0,,1,10000,
61001342,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,ATK,0,0,,1,10000,
61001343,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,ATK,0,0,,1,10000,
61001351,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,INT,0,0,,1,10000,
61001352,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,INT,0,0,,1,10000,
61001353,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,INT,0,0,,1,10000,
61001361,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,INT,0,0,,1,10000,
61001362,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,INT,0,0,,1,10000,
61001363,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,INT,0,0,,1,10000,
61001371,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,INT,0,0,,1,10000,
61001372,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,INT,0,0,,1,10000,
61001373,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,INT,0,0,,1,10000,
61001381,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,INT,0,0,,1,10000,
61001382,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,INT,0,0,,1,10000,
61001383,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,INT,0,0,,1,10000,
61001391,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,INT,0,0,,1,10000,
61001392,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,INT,0,0,,1,10000,
61001393,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,INT,0,0,,1,10000,
61001401,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,INT,0,0,,1,10000,
61001402,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,INT,0,0,,1,10000,
61001403,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,INT,0,0,,1,10000,
61001411,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,INT,0,0,,1,10000,
61001412,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,INT,0,0,,1,10000,
61001413,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,INT,0,0,,1,10000,
61001421,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,INT,0,0,,1,10000,
61001422,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,INT,0,0,,1,10000,
61001423,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,INT,0,0,,1,10000,
61001431,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,INT,0,0,,1,10000,
61001432,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,INT,0,0,,1,10000,
61001433,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,INT,0,0,,1,10000,
61001441,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,INT,0,0,,1,10000,
61001442,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,INT,0,0,,1,10000,
61001443,,,,,,,ATK_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,INT,0,0,,1,10000,
61001451,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,DEF,0,0,,1,10000,
61001452,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,DEF,0,0,,1,10000,
61001453,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,DEF,0,0,,1,10000,
61001461,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,DEF,0,0,,1,10000,
61001462,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,DEF,0,0,,1,10000,
61001463,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,DEF,0,0,,1,10000,
61001471,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001472,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001473,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,DEF,0,0,,1,10000,
61001481,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,DEF,0,0,,1,10000,
61001482,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,DEF,0,0,,1,10000,
61001483,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,DEF,0,0,,1,10000,
61001491,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,DEF,0,0,,1,10000,
61001492,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,DEF,0,0,,1,10000,
61001493,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,DEF,0,0,,1,10000,
61001501,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,DEF,0,0,,1,10000,
61001502,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,DEF,0,0,,1,10000,
61001503,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,DEF,0,0,,1,10000,
61001511,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,DEF,0,0,,1,10000,
61001512,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,DEF,0,0,,1,10000,
61001513,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,DEF,0,0,,1,10000,
61001521,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,DEF,0,0,,1,10000,
61001522,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,DEF,0,0,,1,10000,
61001523,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,DEF,0,0,,1,10000,
61001531,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,DEF,0,0,,1,10000,
61001532,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,DEF,0,0,,1,10000,
61001533,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,DEF,0,0,,1,10000,
61001541,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,DEF,0,0,,1,10000,
61001542,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,DEF,0,0,,1,10000,
61001543,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,DEF,0,0,,1,10000,
61001551,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,MDEF,0,0,,1,10000,
61001552,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,MDEF,0,0,,1,10000,
61001553,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,MDEF,0,0,,1,10000,
61001561,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,MDEF,0,0,,1,10000,
61001562,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_WIND,MDEF,0,0,,1,10000,
61001563,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_WIND,MDEF,0,0,,1,10000,
61001571,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001572,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001573,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_LIGHT,MDEF,0,0,,1,10000,
61001581,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_DARK,MDEF,0,0,,1,10000,
61001582,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_DARK,MDEF,0,0,,1,10000,
61001583,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_DARK,MDEF,0,0,,1,10000,
61001591,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_WIND,MDEF,0,0,,1,10000,
61001592,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_WIND,MDEF,0,0,,1,10000,
61001593,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_WIND,MDEF,0,0,,1,10000,
61001601,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_LIGHT,MDEF,0,0,,1,10000,
61001602,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_LIGHT,MDEF,0,0,,1,10000,
61001603,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_LIGHT,MDEF,0,0,,1,10000,
61001611,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,ICE_DARK,MDEF,0,0,,1,10000,
61001612,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,ICE_DARK,MDEF,0,0,,1,10000,
61001613,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,ICE_DARK,MDEF,0,0,,1,10000,
61001621,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_LIGHT,MDEF,0,0,,1,10000,
61001622,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_LIGHT,MDEF,0,0,,1,10000,
61001623,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_LIGHT,MDEF,0,0,,1,10000,
61001631,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,WIND_DARK,MDEF,0,0,,1,10000,
61001632,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,WIND_DARK,MDEF,0,0,,1,10000,
61001633,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,WIND_DARK,MDEF,0,0,,1,10000,
61001641,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,LIGHT_DARK,MDEF,0,0,,1,10000,
61001642,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,LIGHT_DARK,MDEF,0,0,,1,10000,
61001643,,,,,,,DEF_UP_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,LIGHT_DARK,MDEF,0,0,,1,10000,
61001651,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_ICE,ATK,0,0,,1,10000,
61001652,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,70,,FIRE_ICE,ATK,0,0,,1,10000,
61001653,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,120,,FIRE_ICE,ATK,0,0,,1,10000,
61001661,,,,,,,ATK_BREAK_BOOST,SELECT,,1,1,1,1,1,1,1,1,1,99,,,50,,FIRE_WIND,ATK,0,0,,1,10000,
