#ID,메인명,서브명,설명,스킬 효과값 표시 파라미터 번호,스킬 효과값 표시 기능 번호,스킬 효과값 표시시 걸리는 숫자,스킬 효과값 표시 타입,음성 번호,분류,종류,속성,직업 타입,물리or마법,코스트,우선도,,스킬 랭크,헤이트 배율,타겟,발동 타이밍,지속 턴,조건,파라미터1,파라미터2,파라미터3,파라미터4,파라미터5,속성 덱 콤보,기능,,,,,,,,
#,(P9/E12글자),(14글자),,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,1장별 배율 상승,발동 조건,파라미터1,파라미터2,파라미터3,파라미터4,파라미터5,우선도,기능ID,
61002273,[불/빛]마일섬 극 Lv3,파이어/라이트 슬래셔,불/빛의 마법 크리티컬 확률을 8% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002273,
61002281,[불/어둠]마일섬 극 Lv1,파이어/다크 슬래셔,불/어둠의 마법 크리티컬 확률을 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002281,
61002282,[불/어둠]마일섬 극 Lv2,파이어/다크 슬래셔,불/어둠의 마법 크리티컬 확률을 4.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002282,
61002283,[불/어둠]마일섬 극 Lv3,파이어/다크 슬래셔,불/어둠의 마법 크리티컬 확률을 8% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002283,
61002291,[얼음/바람]마일섬 극 Lv1,아이스/윈드 슬래셔,얼음/바람의 마법 크리티컬 확률을 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002291,
61002292,[얼음/바람]마일섬 극 Lv2,아이스/윈드 슬래셔,얼음/바람의 마법 크리티컬 확률을 4.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002292,
61002293,[얼음/바람]마일섬 극 Lv3,아이스/윈드 슬래셔,얼음/바람의 마법 크리티컬 확률을 8% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002293,
61002301,[얼음/빛]마일섬 극 Lv1,아이스/라이트 슬래셔,얼음/빛의 마법 크리티컬 확률을 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002301,
61002302,[얼음/빛]마일섬 극 Lv2,아이스/라이트 슬래셔,얼음/빛의 마법 크리티컬 확률을 4.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002302,
61002303,[얼음/빛]마일섬 극 Lv3,아이스/라이트 슬래셔,얼음/빛의 마법 크리티컬 확률을 8% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002303,
61002311,[얼음/어둠]마일섬 극 Lv1,아이스/다크 슬래셔,얼음/어둠의 마법 크리티컬 확률을 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002311,
61002312,[얼음/어둠]마일섬 극 Lv2,아이스/다크 슬래셔,얼음/어둠의 마법 크리티컬 확률을 4.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002312,
61002313,[얼음/어둠]마일섬 극 Lv3,아이스/다크 슬래셔,얼음/어둠의 마법 크리티컬 확률을 8% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002313,
61002321,[바람/빛]마일섬 극 Lv1,윈드/라이트 슬래셔,바람/빛의 마법 크리티컬 확률을 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002321,
61002322,[바람/빛]마일섬 극 Lv2,윈드/라이트 슬래셔,바람/빛의 마법 크리티컬 확률을 4.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002322,
61002323,[바람/빛]마일섬 극 Lv3,윈드/라이트 슬래셔,바람/빛의 마법 크리티컬 확률을 8% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002323,
61002331,[바람/어둠]마일섬 극 Lv1,윈드/다크 슬래셔,바람/어둠의 마법 크리티컬 확률을 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002331,
61002332,[바람/어둠]마일섬 극 Lv2,윈드/다크 슬래셔,바람/어둠의 마법 크리티컬 확률을 4.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002332,
61002333,[바람/어둠]마일섬 극 Lv3,윈드/다크 슬래셔,바람/어둠의 마법 크리티컬 확률을 8% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002333,
61002341,[빛/어둠]마일섬 극 Lv1,라이트/다크 슬래셔,빛/어둠의 마법 크리티컬 확률을 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002341,
61002342,[빛/어둠]마일섬 극 Lv2,라이트/다크 슬래셔,빛/어둠의 마법 크리티컬 확률을 4.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002342,
61002343,[빛/어둠]마일섬 극 Lv3,라이트/다크 슬래셔,빛/어둠의 마법 크리티컬 확률을 8% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61002343,
61007901,물공숙달 극 Lv1,피지컬 마스터리,물리 대미지를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007901,
61007902,물공숙달 극 Lv2,피지컬 마스터리,물리 대미지를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007902,
61007903,물공숙달 극 Lv3,피지컬 마스터리,물리 대미지를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007903,
61007911,마공숙달 극 Lv1,매직 마스터리,마법 대미지를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007911,
61007912,마공숙달 극 Lv2,매직 마스터리,마법 대미지를 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007912,
61007913,마공숙달 극 Lv3,매직 마스터리,마법 대미지를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007913,
61007921,물마숙달 극 Lv1,피지컬/매직 마스터리,대미지를 0.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007921,
61007922,물마숙달 극 Lv2,피지컬/매직 마스터리,대미지를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007922,
61007923,물마숙달 극 Lv3,피지컬/매직 마스터리,대미지를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007923,
61007931,물공증강 극 Lv1,피지컬 인핸스,물리 대미지 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007931,
61007932,물공증강 극 Lv2,피지컬 인핸스,물리 대미지 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007932,
61007933,물공증강 극 Lv3,피지컬 인핸스,물리 대미지 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007933,
61007941,마공증강 극 Lv1,매직 인핸스,마법 대미지 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007941,
61007942,마공증강 극 Lv2,매직 인핸스,마법 대미지 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007942,
61007943,마공증강 극 Lv3,매직 인핸스,마법 대미지 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007943,
61007951,물마공증강 극 Lv1,피지컬/매직 인핸스,대미지 상승 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007951,
61007952,물마공증강 극 Lv2,피지컬/매직 인핸스,대미지 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007952,
61007953,물마공증강 극 Lv3,피지컬/매직 인핸스,대미지 상승 효과를 4% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007953,
61007961,물방증강 극 Lv1,피지컬 프로텍트,물리 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007961,
61007962,물방증강 극 Lv2,피지컬 프로텍트,물리 방어 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007962,
61007963,물방증강 극 Lv3,피지컬 프로텍트,물리 방어 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007963,
61007971,마방증강 극 Lv1,매직 프로텍트,마법 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007971,
61007972,마방증강 극 Lv2,매직 프로텍트,마법 방어 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007972,
61007973,마방증강 극 Lv3,매직 프로텍트,마법 방어 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007973,
61007981,물마방증강 극 Lv1,피지컬/매직 프로텍트,방어 상승 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007981,
61007982,물마방증강 극 Lv2,피지컬/매직 프로텍트,방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007982,
61007983,물마방증강 극 Lv3,피지컬/매직 프로텍트,방어 상승 효과를 4% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007983,
61007991,물공약체 극 Lv1,피지컬 위큰,물리 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007991,
61007992,물공약체 극 Lv2,피지컬 위큰,물리 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007992,
61007993,물공약체 극 Lv3,피지컬 위큰,물리 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61007993,
61008001,마공약체 극 Lv1,매직 위큰,마법 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008001,
61008002,마공약체 극 Lv2,매직 위큰,마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008002,
61008003,마공약체 극 Lv3,매직 위큰,마법 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008003,
61008011,물마공약체 극 Lv1,피지컬/매직 위큰,대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008011,
61008012,물마공약체 극 Lv2,피지컬/매직 위큰,대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008012,
61008013,물마공약체 극 Lv3,피지컬/매직 위큰,대미지 하락 효과를 4% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008013,
61008021,물방약체 극 Lv1,피지컬 디케이,물리 방어 다운 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008021,
61008022,물방약체 극 Lv2,피지컬 디케이,물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008022,
61008023,물방약체 극 Lv3,피지컬 디케이,물리 방어 다운 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008023,
61008031,마방약체 극 Lv1,매직 디케이,마법 방어 다운 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008031,
61008032,마방약체 극 Lv2,매직 디케이,마법 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008032,
61008033,마방약체 극 Lv3,매직 디케이,마법 방어 다운 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008033,
61008041,물마방약체 극 Lv1,피지컬/매직 디케이,방어 다운 효과를1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008041,
61008042,물마방약체 극 Lv2,피지컬/매직 디케이,방어 다운 효과를2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008042,
61008043,물마방약체 극 Lv3,피지컬/매직 디케이,방어 다운 효과를4% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008043,
61008051,치료숙달 극 Lv1,메딕 마스터리,회복 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008051,
61008052,치료숙달 극 Lv2,메딕 마스터리,회복 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008052,
61008053,치료숙달 극 Lv3,메딕 마스터리,회복 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008053,
61008061,물일섬 극 Lv1,피지컬 슬래셔,물리 크리티컬 확률을 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008061,
61008062,물일섬 극 Lv2,피지컬 슬래셔,물리 크리티컬 확률을 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008062,
61008063,물일섬 극 Lv3,피지컬 슬래셔,물리 크리티컬 확률을 4% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008063,
61008071,마일섬 극 Lv1,매직 슬래셔,마법 크리티컬 확률을 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008071,
61008072,마일섬 극 Lv2,매직 슬래셔,마법 크리티컬 확률을 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008072,
61008073,마일섬 극 Lv3,매직 슬래셔,마법 크리티컬 확률을 4% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008073,
61008081,물마일섬 극 Lv1,피지컬/매직 슬래셔,크리티컬 확률을 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008081,
61008082,물마일섬 극 Lv2,피지컬/매직 슬래셔,크리티컬 확률을 1.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008082,
61008083,물마일섬 극 Lv3,피지컬/매직 슬래셔,크리티컬 확률을 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,NEUTRAL,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008083,
61008091,[불/얼음]물마숙달 극 Lv1,파이어/아이스 마스터리,불/얼음의 대미지를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008091,
61008092,[불/얼음]물마숙달 극 Lv2,파이어/아이스 마스터리,불/얼음의 대미지를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008092,
61008093,[불/얼음]물마숙달 극 Lv3,파이어/아이스 마스터리,불/얼음의 대미지를 4% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008093,
61008101,[불/바람]물마숙달 극 Lv1,파이어/윈드 마스터리,불/바람의 대미지를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008101,
61008102,[불/바람]물마숙달 극 Lv2,파이어/윈드 마스터리,불/바람의 대미지를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008102,
61008103,[불/바람]물마숙달 극 Lv3,파이어/윈드 마스터리,불/바람의 대미지를 4% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008103,
61008111,[불/빛]물마숙달 극 Lv1,파이어/라이트 마스터리,불/빛의 대미지를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008111,
61008112,[불/빛]물마숙달 극 Lv2,파이어/라이트 마스터리,불/빛의 대미지를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008112,
61008113,[불/빛]물마숙달 극 Lv3,파이어/라이트 마스터리,불/빛의 대미지를 4% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008113,
61008121,[불/어둠]물마숙달 극 Lv1,파이어/다크 마스터리,불/어둠의 대미지를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008121,
61008122,[불/어둠]물마숙달 극 Lv2,파이어/다크 마스터리,불/어둠의 대미지를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008122,
61008123,[불/어둠]물마숙달 극 Lv3,파이어/다크 마스터리,불/어둠의 대미지를 4% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE_DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008123,
61008131,[얼음/바람]물마숙달 극 Lv1,아이스/윈드 마스터리,얼음/바람의 대미지를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008131,
61008132,[얼음/바람]물마숙달 극 Lv2,아이스/윈드 마스터리,얼음/바람의 대미지를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008132,
61008133,[얼음/바람]물마숙달 극 Lv3,아이스/윈드 마스터리,얼음/바람의 대미지를 4% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008133,
61008141,[얼음/빛]물마숙달 극 Lv1,아이스/라이트 마스터리,얼음/빛의 대미지를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE_LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,61008141,
